ObjectID,Title,Artist,Date,Nationality,ThumbnailURL
11461,21 Etchings and Poems,Stanley William Hayter,1951,British,http://www.moma.org/media/W1siZiIsIjIwNjE1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea41af036827e5b9
102910,"Baie des Anges, France",Bill Brandt,1959,British,http://www.moma.org/media/W1siZiIsIjIwNzY3OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea7e3b6bf19fc192
64191,Family Group,Henry Moore,1950,British,http://www.moma.org/media/W1siZiIsIjE4MDM0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5d94736d49639463
79285,Study for Portrait VII,Francis Bacon,1953,British,http://www.moma.org/media/W1siZiIsIjM3OTE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7cdea35ce3a4a39e
157726,Reg Butler,Bill Brandt,1952,British,http://www.moma.org/media/W1siZiIsIjI0ODI2OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=81b5b81bc612dd9d
192435,Navajo #1 (Furnishing fabric),Serge Chermayeff,1952,British,http://www.moma.org/media/W1siZiIsIjQyNTE0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f36e675d811eb75
196749,Mezzanine,Lucienne Day,1958,British,http://www.moma.org/media/W1siZiIsIjQxOTU1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ab6bdfe3e834d718
60456,Family Going for a Walk,Kenneth Armitage,1951,British,http://www.moma.org/media/W1siZiIsIjIxNDE3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fabc260dd2ba684c
35567,"Painting, Positano",Philip John Martin,1953,British,http://www.moma.org/media/W1siZiIsIjMyNzk1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d7813a166b0780a2
78477,Cwn Tryfan Rock,John Piper,1950,British,http://www.moma.org/media/W1siZiIsIjE3NDgyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c88d2f37407df9ec
73257,Marriage at Cana,Stanley Spencer,1953,British,http://www.moma.org/media/W1siZiIsIjE0NzQ1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8b2ca918ce112063
61259,Tangled Undergrowth,Anthony Gross,1950,British,http://www.moma.org/media/W1siZiIsIjE2MzUzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cae6652792fb4d44
71791,Head Upturned,Reg Butler,1954,British,http://www.moma.org/media/W1siZiIsIjE5NTg4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=577c84d6afd22564
80581,"Study for Portrait, Number IV (After the Life Mask of William Blake)",Francis Bacon,1956,British,http://www.moma.org/media/W1siZiIsIjExNTQwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=e5bd35ee25a07b4e
196752,Untitled (Linear Flowers),Marian Mahler,1953,British,http://www.moma.org/media/W1siZiIsIjQ3Nzk0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b642144f7727b223
81764,Jason,Eduardo Paolozzi,1956,British,http://www.moma.org/media/W1siZiIsIjQ3MDkyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ad8e119852f0ead
45994,"Snow in Bethnal Green, London",Roger Mayne,1955,British,http://www.moma.org/media/W1siZiIsIjIwNzcxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=922fea2b8b78e1d2
80580,Study of a Baboon,Francis Bacon,1953,British,http://www.moma.org/media/W1siZiIsIjE1MDk4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a55ecda61a8f438
196753,Bark Cloth,Eduardo Paolozzi,1954,British,http://www.moma.org/media/W1siZiIsIjM5NjM4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ea72dce62b233225
104194,"Campden Hill, London",Bill Brandt,1955,British,http://www.moma.org/media/W1siZiIsIjE4NDM5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7f2c531949f7ab6
79074,Magic Box,Alan Davie,1955,British,http://www.moma.org/media/W1siZiIsIjE3NDQyNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=88f774ed702874d8
196748,Magnetic (Furnishing fabric),Lucienne Day,1957,British,http://www.moma.org/media/W1siZiIsIjM5MTE4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c3607f2bb0445a67
940,"Furniture Manufacturers Association Headquarters, project, High Wycombe, England, Elevation",Michael Webb,1957,British,http://www.moma.org/media/W1siZiIsIjExNzQxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=99c12c79fe2dc3b6
78577,Saintpaulia,William Ronald,1956,Canadian,http://www.moma.org/media/W1siZiIsIjMzNjY1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b463ea38a839529
70100,The First Infernal Submarine,Harold Barling Town,1957,Canadian,http://www.moma.org/media/W1siZiIsIjIwOTAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8ea2ecaeedbc2425
32988,La Guignolée,Paul-Émile Borduas,1954,Canadian,http://www.moma.org/media/W1siZiIsIjQ3NzQyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=defd8e3863a1ebb8
63465,Igloo Builder,Pootagook,1959,Canadian,http://www.moma.org/media/W1siZiIsIjIxOTUxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=53c25356342c3e9c
56470,"Two Honorable Businessmen, New York",Lutz Dille,1958,Canadian,http://www.moma.org/media/W1siZiIsIjIzOTYzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ec80c3673b254c9
50327,"Inuit Mother Caresses Her Child in Igloo, Padleimut Tribe, N.W.T.",Richard Harrington,1950,Canadian,http://www.moma.org/media/W1siZiIsIjIzOTUzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=94c7498950788da5
49548,"Irish Dance Hall, The Bronx",George Zimbel,1954,Canadian,http://www.moma.org/media/W1siZiIsIjIwNzU0NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a19c7fa728fb1b45
78693,Yellow Asymmetry,Guido Molinari,1959,Canadian,http://www.moma.org/media/W1siZiIsIjIwODE0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=88f3a9e43b3f885d
56465,Three in a Window,Lutz Dille,1959,Canadian,http://www.moma.org/media/W1siZiIsIjQ0MzkzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f0add4e5a2999f26
63421,Polar Bear and Cub in Ice,Niviaksiak,1959,Canadian,http://www.moma.org/media/W1siZiIsIjIxOTUxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bbfd531ef1263f1a
70116,Monument in Profile,Harold Barling Town,1958,Canadian,http://www.moma.org/media/W1siZiIsIjI0OTUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0bb1156568b7ae52
52220,"At the Bar, Bourbon Street, New Orleans",George Zimbel,1955,Canadian,http://www.moma.org/media/W1siZiIsIjI0MDExNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b84001e92c7ea15e
63400,Man Hunting at Seal Hole in the Ice,Niviaksiak,1959,Canadian,http://www.moma.org/media/W1siZiIsIjIxOTUxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6fecc1670774eead
63724,Division of Meat,Akesuk Tudlik,1959,Canadian Inuit,http://www.moma.org/media/W1siZiIsIjIzMzkyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0e7876ef4cfd005
63763,Excited Man Forgets His Weapon,Akesuk Tudlik,1959,Canadian Inuit,http://www.moma.org/media/W1siZiIsIjIzMzkyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6306a9589610bee7
63781,Seal Thoughts of Man,Akesuk Tudlik,1954,Canadian Inuit,http://www.moma.org/media/W1siZiIsIjIyMzE2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7118ee9828c20118
65815,Patagonia,Nemesio Antúnez,1959,Chilean,http://www.moma.org/media/W1siZiIsIjIxNDE0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5dc82019516ce03d
69072,Death in the Plaza (La Muerte esta en la Plaza),Carlos Faz Caimus,1953,Chilean,http://www.moma.org/media/W1siZiIsIjIyMDQxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=53e2223db3283ac3
178507,Chile,Sergio Larrain,1952,Chilean,http://www.moma.org/media/W1siZiIsIjM3NDY0NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1b86c536d73a98a2
78458,The Spherical Roof Around our Tribe (Revolvers),Roberto Matta,1952,Chilean,http://www.moma.org/media/W1siZiIsIjY5MjQyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fda937b359f58afa
178500,"Valparaíso, Chile",Sergio Larrain,1953,Chilean,http://www.moma.org/media/W1siZiIsIjM3NDY0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b871565d5871ffaf
79112,Personages,Enrique Zañartu,1956,Chilean,http://www.moma.org/media/W1siZiIsIjE3NDgyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a319d6bc36dba2ee
37408,Black and White,Eduardo Ramirez Villamizar,1956,Colombian,http://www.moma.org/media/W1siZiIsIjQ4MDA2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=edc77345d4b81253
79379,"Mona Lisa, Age Twelve",Fernando Botero,1959,Colombian,http://www.moma.org/media/W1siZiIsIjIwODY2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7b6baa2c18c8c90c
110718,"Romulo Betancourt, Caracas",Leo Matiz,1958,Colombian,http://www.moma.org/media/W1siZiIsIjEzNTQ5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c6bc9688c4d5ea73
81579,Sign for an Aquarium (Model),Édgar Negret,1954,Colombian,http://www.moma.org/media/W1siZiIsIjMzMzE3NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=68d5d7ff109b14c8
110717,"Caracas, Venezuela",Leo Matiz,1958,Colombian,http://www.moma.org/media/W1siZiIsIjIwNzY3NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=eefb2808f322259a
110716,"Apasionada, Venezuela",Leo Matiz,1956,Colombian,http://www.moma.org/media/W1siZiIsIjIwNzY3NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=64023f4b4557d5c6
184805,"Casa Bermudez, Bogotá, Colombia",Guillermo Bermúdez,1952,Colombian,http://www.moma.org/media/W1siZiIsIjM3MzUxOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=374009af19029c73
296535,Un Cow-Boy de Léopodville (Léopoldville Cowboy),Jean Depara,1959,Congolese,http://www.moma.org/media/W1siZiIsIjQ1OTE5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f48a36aa176832a2
296536,Magasin de Photographie (Photography Shop),Jean Depara,1958,Congolese,http://www.moma.org/media/W1siZiIsIjQ1OTIyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=95540d2a4abe9243
296538,Léopoldville la nuit (Léopoldville by Night),Jean Depara,1958,Congolese,http://www.moma.org/media/W1siZiIsIjQ1OTIwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2f2ba244de82c9f5
102877,Abeceda 1-6,Mangelos (Dimitrije Bašičević),1951,Croatian,http://www.moma.org/media/W1siZiIsIjMyMzc3NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41ec17de5731c1ea
166023,übermalung (over painting),Josip Vaništa,1959,Croatian,http://www.moma.org/media/W1siZiIsIjI2MzkyNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6a2f16e596f08d99
102876,Tabula rasa,Mangelos (Dimitrije Bašičević),1951,Croatian,http://www.moma.org/media/W1siZiIsIjMyMzgxNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9eb45012c38f2af5
102879,Alfabet (hel),Mangelos (Dimitrije Bašičević),1953,Croatian,http://www.moma.org/media/W1siZiIsIjQ0Mzg1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f3b568eb2b150dc9
26842,Le Rempart de brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=550440fdcd79ee70
26846,Wrapper from Le Rempart de brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=bf291c26691e0803
26841,Plate (page 17) from Le Rempart de brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b56db75a3b9ca75f
78872,Still Life and Landscape,Agustín Fernández,1956,Cuban,http://www.moma.org/media/W1siZiIsIjc2Njg1Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=00ab4293e9004c3e
26843,Plate (page 25) from Le Rempart de brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE1MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=36dfa8c9105b5f29
26845,Plate (page 41) from Le Rempart de brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fc986d8dd6925c5d
26844,Plate (page 33) from Le Rempart de Brindilles (The Rampart of Twigs),Wifredo Lam,1953,Cuban,http://www.moma.org/media/W1siZiIsIjQ4NTE1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7bc3a48640e65119
62095,Emblem (Emblèm),Wifredo Lam,1952,Cuban,http://www.moma.org/media/W1siZiIsIjIxNzY0OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=205f41710644c57d
46403,A Walk in the Magic Garden,Josef Sudek,1954,Czech,http://www.moma.org/media/W1siZiIsIjIwNzQ2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=cfdda3a410cb1c65
31875,"An Absolute (Une Absolue) from Art of Today, Masters of Abstract Art (Art d'aujourd'hui, maîtres de l'art abstrait), Album I",František Kupka,1953,Czech,http://www.moma.org/media/W1siZiIsIjMzNzE5MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a0a01680be2140fc
142320,Munkegård school desk,Arne Jacobsen,1955,Danish,http://www.moma.org/media/W1siZiIsIjIzMjc2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e0ba5a3dd46f9a35
4670,Krenit Bowl,Herbert Krenchel,1953,Danish,http://www.moma.org/media/W1siZiIsIjIzMDA4OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fea04de670707384
65108,Flooded Dutch Landscape (Paysage inondé en Hollande),Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjE2NjE5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=634f04764fa65f9c
60926,One Must Swallow So Much,Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjE2NjkwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6147162bced0738a
2904,Covered Serving Dish,Magnus Stephensen,1957,Danish,http://www.moma.org/media/W1siZiIsIjIyODkyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=510da396830d2106
2940,Condiment Set,Magnus Stephensen,1952,Danish,http://www.moma.org/media/W1siZiIsIjE3NDM5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=632949a9f57e647a
167006,Egg Chair and Ottoman,Arne Jacobsen,1958,Danish,http://www.moma.org/media/W1siZiIsIjI2NTczNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b90f34f38d303db7
104289,Valet Chair,Hans Wegner,1950,Danish,http://www.moma.org/media/W1siZiIsIjE2OTg5MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=d39e201586fcde17
3215,PH Artichoke Lamp,Poul Henningsen,1958,Danish,http://www.moma.org/media/W1siZiIsIjY2Njg0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=f1b547af1824304d
1186,Tanaqvil Flatware,Magnus Stephensen,1955,Danish,http://www.moma.org/media/W1siZiIsIjIzMDI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=27c7de1b391440ad
1663,Jason Chair,Carl Jacobs,1950,Danish,http://www.moma.org/media/W1siZiIsIjIyNjU2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c7254dbcb4481dce
37580,Ship with Tent,Carl-Henning Pedersen,1951,Danish,http://www.moma.org/media/W1siZiIsIjQ3ODQ2OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a1e1c89a383d44ee
1987,Cowhorn Chair (model PP 505),Hans Wegner,1952,Danish,http://www.moma.org/media/W1siZiIsIjIyNjM5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2a4d7fe4c5cac44f
4038,Ice Bucket,Magnus Stephensen,1951,Danish,http://www.moma.org/media/W1siZiIsIjIyOTg1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=784425e8a1280234
3205,LEGO building bricks,Godtfred Kirk Christiansen,1954,Danish,http://www.moma.org/media/W1siZiIsIjIxMDk5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=24238fd36bf488ea
65084,The King of Birds (Le roi d'oiseux),Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjE2NjE5NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a5853437384e9061
1190,Fjord Flatware,Jens H. Quistgaard,1953,Danish,http://www.moma.org/media/W1siZiIsIjIzMDI1MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0e7a4a974c636108
1593,Child's chair,Kristian Vedel,1957,Danish,http://www.moma.org/media/W1siZiIsIjIyNjUyNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=608304c606b92685
116347,Study for Interplanetary Female (Femelle interplanetaire),Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjQ3NzQ1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2bacc6925cea3c31
1611,Chair Series 7 (3107),Arne Jacobsen,1952,Danish,http://www.moma.org/media/W1siZiIsIjIyNjUzMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7ecbdac0a3fddd7b
64505,"On the Silent Myth (Af den stumme myte), Opus 4b from the portfolio Spiralens Art Portfolio(Spiralens Kunstmappe)",Asger Jorn,1952,Danish,http://www.moma.org/media/W1siZiIsIjE2NjE4OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5f4630c437b1c200
127333,Arrangement of Piano Piece for David Tudor 3 from Five Piano Pieces for David Tudor,Henning Christiansen,1959,Danish,http://www.moma.org/media/W1siZiIsIjI2NTc5OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3785126a3f422cb8
60948,Masculine Resistance,Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjE2NjkxNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b3d645cbae3b5245
188038,Halyard armchair,Hans Wegner,1950,Danish,http://www.moma.org/media/W1siZiIsIjMyMjUzMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7f1fbb2e395c6ab9
64501,Plate 2 from Spiralens Art Portfolio (Spiralensd Kunstmappe),Sven Dalsgaard,1952,Danish,http://www.moma.org/media/W1siZiIsIjE2MjczNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=91841bc2d25dc2d8
2514,Triennale Chair,Poul Kjærholm,1956,Danish,http://www.moma.org/media/W1siZiIsIjIyODM0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=456661fca63c97ab
2949,Serving Pot,Ibi Trier Mørch,1955,Danish,http://www.moma.org/media/W1siZiIsIjIxMDgzNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0a3c3b11992f287d
4201,Covered Pharmacy Jars,Erik Hjorth,1952,Danish,http://www.moma.org/media/W1siZiIsIjIzMDQ3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6526a0982eeb55fe
60968,The Swiss Guard,Asger Jorn,1953,Danish,http://www.moma.org/media/W1siZiIsIjE2NjkxOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=076d9ec8dace6afc
2210,Flatware,Arne Jacobsen,1957,Danish,http://www.moma.org/media/W1siZiIsIjIyODAxNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=22587a4bb3507250
81923,Synthesist Construction R4,Joost Baljeu,1955,Dutch,http://www.moma.org/media/W1siZiIsIjc2MjA4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=1c16f165464be418
7456,"Een Museum Koopt Krijt en Groeit, Stedelijk Museum Amsterdam-Aanwinsten '45-'54",Willem Jacob Henri Berend Sandberg,1954,Dutch,http://www.moma.org/media/W1siZiIsIjgwNTUiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAzMDB4MzAwXHUwMDNlIl1d.jpg?sha=79f887174e5213a3
50325,Meisje in Arles,Emmy Andriesse,1950,Dutch,http://www.moma.org/media/W1siZiIsIjIwMTU3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e74917e0e0ccdbaa
61398,Relativity,M. C. Escher,1953,Dutch,http://www.moma.org/media/W1siZiIsIjIxNTMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=502d5da349cb48d7
