ConstituentID,DisplayName,Nationality,Gender,BeginDate,EndDate
8269,Eryk Lipinski,Polish,Male,1908,1991
8270,Jacek Neugebauer,Polish,Male,1934,0
8271,Edward Fella,American,Male,1938,0
8272,Walter Diethelm,Swiss,Male,1913,1986
8273,Josef Flejšar,Czech,Male,1922,2010
8274,Zdenĕk Ziegler,Czech,Male,1932,0
8275,Nicola Costantino,Argentine,Female,1964,0
8276,Thomas Hirschhorn,Swiss,Male,1957,0
8277,Horst Hoheisel,German,Male,1944,0
8278,Michael Joo,American,Male,1966,0
8279,Dan Olson,American,Male,1955,0
8285,Kerry James Marshall,American,Male,1955,0
8286,Jason Rhoades,American,Male,1965,2006
8287,Lisa Ruyter,American,Female,1968,0
8288,Richard Billingham,British,Male,1970,0
8292,Janine Antoni,Bahamian,Female,1964,0
8293,Peter Bradley,American,Male,1940,0
8294,Jose Antonio Fernández-Muro,Argentine,Male,1920,0
8295,Henry Markowitz,American,Male,1930,1981
8297,Pipilotti Rist,Swiss,Female,1962,0
8298,Ken Miller,American,Male,1958,0
8299,Richard Mantel,American,Male,1941,0
8300,Leslie Sweet,American,Male,1958,0
8301,Jean Crotti,French,Male,1878,1958
8302,Suzanne Duchamp,French,Female,1889,1963
8303,Frank Benedict,American,Male,1951,0
8305,Marco Castillo,Cuban,Male,1971,0
8306,Alexandre Arrechea,Cuban,Male,1970,0
8307,Dagoberto Rodriguez,Cuban,Male,1969,0
8309,Eberhard Marhold,German,Male,1943,0
8311,Christa Ehrlich,Dutch,Female,1903,1995
8312,Max Morise,French,Male,1900,1973
8313,Pierre Naville,French,Male,1900,1993
8315,Greta Knutson,Swedish,Female,1899,1983
8316,Esteban Francés,Spanish,Male,1913,1976
8317,Remedios Varo,Spanish,Female,1908,1963
8318,Jeannette Ducrocq Tanguy,French,Female,1896,1977
8319,Fred Mayer,Swiss,Male,1938,0
8320,John Morris,American,Male,1965,0
8321,Emmanuel Yevzerikhin,Russian,Male,1911,1984
8322,Georgy Khomzor,Russian,Male,1914,1990
8323,Renate Grindler,German,Female,1940,0
8324,John Van Hamersveld,American,Male,1941,0
8327,José Toirac,Cuban,Male,1966,0
8328,Polly Apfelbaum,American,Female,1955,0
8330,Maurizio Cattelan,Italian,Male,1960,0
8331,Diana Thater,American,Female,1962,0
8332,Clementine Helene Dufau,French,Female,1869,1937
8333,Robert Overby,American,Male,1935,1993
8334,Walther Koch,Swiss,Male,1875,1915
8335,Victor Ancona,American,Male,1912,1998
8339,Leo Gantenbein,Swiss,Male,1920,0
8340,Winfried Holtz,German,Female,1937,0
8341,Siegfried Himmer,German,Male,1935,0
8342,Hans Buschfeld,German,Male,1939,0
8343,Heinz Lippert,German,Male,1938,0
8344,Coort von Mannstein,German,Male,1937,0
8345,Karl Michel,German,Male,1895,0
8346,Hans Michel,German,Male,1920,0
8347,Brian Tattersfield,British,Male,1936,0
8349,Shirin Neshat,Iranian,Female,1957,0
8350,Nicolaus Ott,German,Male,1949,0
8351,Alfred Bernard Stein,German,Male,1947,0
8365,René Georges Hermann-Paul,French,Male,1864,1940
8366,Kilian Breier,German,Male,1931,0
8367,Eleanore Bujatti,Austrian,Female,1919,0
8368,Rudi Feld,American,Male,1896,1994
8369,Matthew Smith,British,Male,1879,1959
8370,Miroslaw Balka,Polish,Male,1958,0
8373,Betty Goodwin,Canadian,Female,1923,2008
8375,Éva Kémeny,Hungarian,Female,1929,2011
8376,Yakov Ruklevsky,Russian,Male,1884,1965
8377,Billy Sullivan,American,Male,1946,0
8378,Efim Mezhbarg,Russian,Male,1912,1937
8381,Lorenzo Goñi,Spanish,Male,1911,1992
8382,Juan Antonio Morales,Spanish,Male,1909,1984
8383,Francis Alÿs,Belgian,Male,1959,0
8384,Francis Meynell,British,Male,1891,1975
8385,Frank Newbould,British,Male,1887,1951
8386,Pierre Fix-Masseau,French,Male,1905,1994
8388,Josep Subirats Samora,Spanish,Male,1914,1997
8391,Wilhelm Friedrich Bürger,Swiss,Male,1882,1964
8392,Marek Freudenreich,Polish,Male,1939,0
8393,Hans Hartmann,Swiss,Male,1913,0
8394,Bonnie Maclean,American,Female,1949,2020
8395,Alton Kelley,American,Male,1940,2008
8397,Emil Ruder,Swiss,Male,1914,1970
8398,Werner Zryd,Swiss,Male,1923,0
8399,Pierre Gauchat,Swiss,Male,1902,1956
8400,Heinz Fuchs,German,Male,1886,1961
8401,Leo Marfurt,Belgian,Male,1894,1977
8402,Maciej Zbikowski,Polish,Male,1935,0
8407,Anibal Gil,Colombian,Male,1932,0
8408,Kurt Wenzel,Danish,Male,1899,1996
8409,Makoto Saito,Japanese,Male,1952,0
8411,Kevin Dwyer,American,Male,1952,0
8413,Günter Zamp Kelp,Austrian,Male,1941,0
8414,Klaus Pinter,Austrian,Male,1940,0
8415,Carl Jacobs,Danish,Male,1925,0
8416,Giovanni Patrone,Italian,Male,1904,1963
8417,Harri Koskinen,Finnish,Male,1970,0
8418,Philippe Starck,French,Male,1949,0
8419,Akihiro Kaneko,Japanese,Male,1961,0
8420,Yoshihiro Kimura,Japanese,Male,1947,0
8422,Keiji Otani,Japanese,Male,1967,0
8426,Bruce Ancona,American,Male,1956,0
8427,Louis Henry,American,Male,1971,0
8428,Ron Arad,British,Male,1951,0
8429,Marc Berthier,French,Male,1935,0
8430,Cesare Casati,Italian,Male,1936,0
8432,Art Fry,American,Male,1931,0
8433,Grete Jalk,Danish,Female,1920,2006
8435,Gerald Summers,British,Male,1899,1967
8436,Andries Van Onck,Dutch,Male,1928,0
8437,Shichiro Imatake,Japanese,Male,1905,2000
8439,John Tang,American,Male,1959,0
8440,Peter Cazalet,American,Male,1969,0
8442,Russell Crotty,American,Male,1956,0
8443,Merce Cunningham,American,Male,1919,2009
8444,John Currin,American,Male,1962,0
8445,Margherita Manzelli,Italian,Female,1968,0
8446,Jodiah Jacobs,American,Male,1962,0
8447,Arthur S. Mole,American,Male,1889,1983
8449,Johann Palisa,Austrian,Male,1848,1925
8450,Max Wolf (Maximilian Franz Joseph Cornelius),Austrian,Male,1863,1932
8451,Dieter Rams,German,Male,1932,0
8452,Jockum Nordström,Swedish,Male,1963,0
8454,Mikael Björnstjerna,Swedish,Male,1945,0
8455,Ford Madox Brown,British,Male,1821,1893
8456,Fernando Campana,Brazilian,Male,1961,0
8457,Humberto Campana,Brazilian,Male,1953,0
8458,Godtfred Kirk Christiansen,Danish,Male,1920,1995
8462,Louis Maslow,American,Male,1908,1973
8464,Hércules Barsotti,Brazilian,Male,1914,2010
8465,David Bates,American,Male,1952,0
8468,Estella Conwill Majozo,American,Female,1949,0
8470,John Bock,German,Male,1965,0
8471,Christopher Brown,American,Male,1951,0
8472,Cecily Brown,British,Female,1969,0
8473,Janet Cardiff,Canadian,Female,1957,0
8474,Willys de Castro,Brazilian,Male,1926,1988
8476,Varvara Rodchenko,Russian,Female,1925,2019
8477,Anna Maria Maiolino,Brazilian,Female,1942,0
8478,Christian Marclay,American,Male,1955,0
8479,Beatriz Milhazes,Brazilian,Female,1960,0
8480,Takashi Murakami,Japanese,Male,1962,0
8485,Gillian Wearing,British,Female,1963,0
8486,Pae White,American,Female,1963,0
8490,Richard Hell,American,Male,1949,0
8493,Paolo Lombardi,Italian,Male,1827,1890
8494,Nedko Solakov,Bulgarian,Male,1957,0
8496,Dan Walsh,American,Male,1960,0
8497,Rudolf Bonvie,German,Male,1947,0
8499,Claude-Joseph-Désiré Charnay,French,Male,1828,1915
8500,Christopher Giglio,American,Male,1964,0
8502,George Grantham Bain,American,Male,1865,1914
8505,Eddie Adams / Associated Press,American,Male,1933,2004
8510,Dominique Berretty/Black Star Publishing Co.,French,Female,1925,1980
8512,Neal Boenzi/The New York Times,American,Male,1925,0
8514,Rene Portocarrero,Cuban,Male,1914,1985
8516,Arthur Brower/The New York Times,American,Male,1916,1974
8517,Brown Brothers,American,Male,1904,0
8518,Pat Burns/The New York Times,American,Male,1909,1973
8519,Chuck Burton/Associated Press,American,Male,1955,0
8521,Anthony Camerano/Associated Press,American,Male,1909,1973
8524,Don Hogan Charles/The New York Times,American,Male,1938,0
8526,Bill Cunningham/The New York Times,American,Male,1929,0
8527,Francesca Woodman,American,Female,1958,1981
8531,Vic Delucia/The New York Times,American,Male,1933,2018
8532,Fehim Demir/Agence France-Presse,Bosnian,Male,1959,0
8534,Richard Drew/Associated Press,American,Male,1946,0
8536,Sam Falk/The New York Times,American,Male,1901,1991
8537,John Filo/Valley Daily News via Associated Press,American,Male,1948,0
8538,Stanley J. Forman/Boston Herald via Associated Press,American,Male,1945,0
8543,Carl T. Gosset Jr./The New York Times,American,Male,1924,1985
8545,Art Greenspon/Associated Press,American,Male,1942,0
8546,Horst Faas,German,Male,1933,2012
8547,James C. Hare/Colliers Weekly,American,Male,1856,1946
8548,Susan Harris/The New York Times,American,Female,1954,0
8549,Marc Allégret,French,Male,1900,1973
8551,Eddie Hausner/The New York Times,American,Male,1926,0
8553,Bruce Hoertel/The New York Times,American,Male,1923,0
8557,John Hubbard/Black Star Publishing Company,American,Male,1939,0
8559,Barney Ingoglia/The New York Times,American,Male,1928,0
8563,Bob Jackson,American,Male,1934,0
8564,Norman M. Jeannero/Times World Wide Photos,American,Male,1889,1954
8565,Edward Keating/The New York Times,American,Male,1956,0
8566,Arthur Wesley Dow,American,Male,1857,1922
8568,Seydou Keïta,Malian,Male,1923,2001
8569,Mike Lien/The New York Times from CBS News,American,Male,1936,1977
8571,Jay King,American,Male,1944,0
8573,Meyer Liebowitz/The New York Times,American,Male,1906,1976
8575,Herbert Krenchel,Danish,Male,1922,0
8577,S.L.A. Marshall,American,Male,1900,1977
8578,Peter Pelzel,Italian,Male,1937,0
8581,Larry C. Morris/The New York Times,American,Male,1924,1987
8584,Richard Rothman,American,Male,1956,0
8585,Günther Ssymmank,German,Male,1920,0
8588,Martine Barrat,French,Female,1943,0
8590,Peter G. Kayafas,American,Male,1971,0
8594,Keith Pannel/Mail on Sunday,British,Male,1956,0
8597,Maria Martinez-Cañas,Cuban,Female,1960,0
8598,Glen Pettit/The New York Times,American,Male,1971,0
8600,Igor Moukhin,Russian,Male,1961,0
8601,Douglas C. Pizac/Associated Press,American,Male,1954,0
8602,Kent Porter/The Press Democrat via Assocated Press,American,Male,1962,0
8607,Robert Riger,American,Male,1924,1995
8609,Osamu Kanemura,Japanese,Male,1964,0
8610,Librado Romero/Associated Press,American,Male,1942,0
8611,Thomas Demand,German,Male,1964,0
8612,Joe Rosenthal/Times World Wide Photos,American,Male,1911,0
8615,Henry Ruschin,American,Male,1890,1970
8616,William E. Sauro/The New York Times,American,Male,1929,2001
8617,Cliff Schiappa/Associated Press,American,Male,1957,0
8618,Sammy Schulman/International News Photo,American,Male,1906,1980
8619,Barton Silverman/The New York Times,American,Male,1942,0
8620,Ernie Sisto/The New York Times,American,Male,1904,1989
8621,J.C.P. Skottowe/Times Wide World Photos,American,Male,1894,1979
8624,Captain Cecil W. Stoughton,American,Male,1920,2008
8626,Ray Stubblebine/Associated Press,American,Male,1946,0
8627,Kryn Taconis/Magnum Photos Co.,Dutch,Male,1918,0
8628,George Tames/The New York Times,American,Male,1914,1994
8629,Glenn Rudolph,American,Male,1946,0
8630,Paul Thompson,American,Male,1878,1940
8633,Caroline Feyt,French,Female,1965,0
8634,Mario Cravo Neto,Brazilian,Male,1947,2009
8635,Jean Christian Bourcart,French,Male,1960,0
8641,Robert Walker/The New York Times,American,Male,1926,1979
8642,Marilynn K. Yee/The New York Times,American,Female,1950,0
8644,Bert Six,American,Male,1902,1967
8645,Freda Diamond,American,Female,1905,1998
8646,Heinreich Löffelhardt,German,Male,1901,1979
8650,Anne Marie Fishbein,American,Female,1958,0
8651,Matthias Hoch,German,Male,1958,0
8652,Curt Richter,American,Male,1956,0
8653,Carlo Mazzeri,Italian,Male,1927,0
8654,Lutz Dille,Canadian,Male,1922,0
8655,Linnaeus Tripe,British,Male,1822,1902
8656,Georgina Starr,British,Female,1968,0
8658,Katherine Turczan,American,Female,1965,0
8659,Tom Wood,British,Male,1951,0
8660,Raymond Riley,American,Male,1958,0
8661,David Shen,American,Male,1958,0
8665,Theodore C. Brookhart,American,Male,1898,1942
8676,Hugo Blomberg,Swedish,Male,1897,0
8677,Ralph Lysell,Swedish,Male,1907,0
8678,Hans Gösta Thames,Swedish,Male,1916,0
8681,Dario Montagni,Italian,Male,1929,0
8682,Sergio Berizzi,Italian,Male,1930,1976
8683,Cesare Butté,Italian,Male,1930,0
8688,Jens H. Quistgaard,Danish,Male,1919,2008
8691,Michio Arai,Japanese,Male,1938,0
8695,William Campbell,American,Male,1954,0
8698,Giovanni Bassi,Italian,Male,1926,0
8700,Saul Nesbitt,American,Male,1925,0
8701,Franca Stagi,Italian,Male,1937,0
8703,Kikukawa Katsuyoshi,Japanese,Female,1935,0
8704,Martijn Wegman,Danish,Male,1955,0
8705,John Mascheroni,American,Male,1932,0
8706,Gianni Passini,Italian,Male,1941,0
8708,Ernst Lieser,Swedish,Male,1940,0
8709,Julius Barnes,American,Male,1873,1959
8713,William M. Heynes,British,Male,1903,1989
8836,Juan Herreros,Spanish,Male,1958,0
8837,Iñaki Ábalos,Spanish,Male,1956,0
8841,Hugo Herdeg,Swiss,Male,1909,1953
8845,Jacob Kohn,Austrian,Male,1791,1868
8902,Terence Riley,American,Male,1954,0
8933,Yushi Uehara,Japanese,Male,1964,0
8958,Kazuyo Sejima,Japanese,Female,1956,0
8988,Renzo Piano,Italian,Male,1937,0
8996,Alfred Roth,Swiss,Male,1930,1998
9168,"Alfred H. Barr, Jr.",American,Male,1902,1981
9406,Hilde Hubbuch,German,Female,1905,1971
9768,Raymond Loewy,American,Male,1893,1986
10191,Arturo Schwarz,Italian,Male,1927,0
10328,Alvin Lustig,American,Male,1915,1955
10538,Gerard van de Groenekan,Dutch,Male,1904,1971
10644,John McAndrew,American,Male,1904,1978
10779,René d'Harnoncourt,American,Male,1901,1968
11277,George Him,British,Male,1900,1982
11278,Jan Lewitt,British,Male,1907,1991
11348,Christian Zervos,French,Male,1889,1970
11426,Wolf Zimmerman,German,Male,1925,0
11580,Anthon Beeke,Dutch,Male,1940,0
11621,Tapio Salmelainen,Finnish,Male,1941,0
11663,Carl Van Vechten,American,Male,1880,1964
11875,Kirill Zdanevich,Russian,Male,1892,1969
11900,Velimir Khlebnikov,Russian,Male,1885,1922
11904,Vladimir Mayakovsky,Russian,Male,1893,1930
11947,Natan Al'tman,Russian,Male,1889,1971
11964,Alastair Reid,British,Male,1926,2014
11967,Stéphane Mallarmé,French,Male,1842,1898
12001,Vladimir Burliuk,Ukrainian,Male,1886,1917
12072,Frank O'Hara,American,Male,1926,1966
12074,Maria Siniakova,Russian,Female,1898,1989
12101,Niele Toroni,Swiss,Male,1937,0
12171,Nikolai Kul'bin,Russian,Male,1868,1917
12172,Iurii Annenkov,Russian,Male,1889,1974
12177,Lewis Carroll (Charles Lutwidge Dodgson),British,Male,1832,1898
12318,Sergei Bobrov,Russian,Male,1889,1971
12328,Blaise Cendrars (Frédéric Sauser),French,Male,1887,1961
12382,Liz Larner,American,Female,1960,0
12409,Aleksandr Shevchenko,Russian,Male,1883,1948
12432,Vasilii Kamenskii,Russian,Male,1864,1961
12501,Gustav Klutsis,Latvian,Male,1895,1938
12508,Benjamin Péret,French,Male,1899,1959
12509,Igor' Terent'ev,Russian,Male,1892,1937
12515,Guido Ballo,Italian,Male,1914,0
12533,César Moro (Alfredo Quíspez Asín),Peruvian,Male,1903,1956
12536,Jean-Clarence Lambert,French,Male,1930,0
12601,Hans Sahl,German,Male,1902,1993
12602,Horace Gregory,American,Male,1898,1982
12603,Herbert Read,British,Male,1893,1968
12604,André Verdet,French,Male,1913,2004
12605,Thomas Merton,American,Male,1915,1968
12606,Morris Weisenthal,American,Male,1918,2009
12607,Harold Norse,American,Male,1916,2009
12610,Peter Viereck,American,Male,1916,2006
12611,Theodore Roethke,American,Male,1908,1963
12612,David Ignatow,American,Male,1914,1997
12613,William Carlos Williams,American,Male,1883,1963
12614,Harold Rosenberg,American,Male,1906,1978
12615,Dylan Thomas,British,Male,1914,1953
12616,Richard Wilbur,American,Male,1921,2017
12650,Iraklii Gamrekeli,Georgian,Male,1894,1943
12660,Il'ia Zdanevich,French,Male,1894,1974
12727,Naum Granovskii,Russian,Male,1898,1971
12753,Antonin Artaud,French,Male,1896,1948
12945,Vladimir Lebedev,Russian,Male,1891,1967
13012,Aleksei Gan,Russian,Male,1889,1942
13020,Peter Schjeldahl,American,Male,1942,0
13024,John Godfrey,American,Male,1945,0
13056,Antonina Sofronova,Russian,Female,1892,1966
13076,Boris Zemenkov,Russian,Male,1902,1963
13163,Bradbury Thompson,American,Male,1911,1995
13207,Edwin Morgan,British,Male,1920,2010
13248,Paul Valéry,French,Male,1871,1945
13311,A. K. Barutchev,Russian,Male,1904,1976
13398,Tristan Tzara,French,Male,1896,1963
13470,Ivan Kliun,Russian,Male,1878,1943
13482,Nikolai Troshin,Russian,Male,1897,1990
13574,William S. Burroughs,American,Male,1914,1997
13706,Franz Roh,German,Male,1890,1965
13727,Billy Klüver,Swedish,Male,1927,2004
13811,Anton Lavinskii,Russian,Male,1893,1968
13929,Russell Lynes,American,Male,1910,1991
14022,Shuzo Takiguchi,Japanese,Male,1903,1979
14137,Ben Langlands,British,Male,1955,0
14138,Nikki Bell,British,Female,1959,0
14164,Michael McClure,American,Male,1932,0
14213,Michel Seuphor,French,Male,1901,1999
14265,Guillaume Apollinaire,French,Male,1880,1918
14423,Kiki (Kiki O. K.) Kogelnik,Austrian,Female,1935,1997
14428,Kuzma Petrov-Vodkin,Russian,Male,1878,1939
14546,Merle Armitage,American,Male,1893,1975
14558,Anne Waldman,American,Female,1945,0
14729,Fritz Zeymer,Austrian,Male,1886,1940
14747,Janice Guy,British,Female,1953,0
15558,Francis Carco,French,Male,1886,1958
15683,Irene Delano,American,Female,1919,1982
15685,Chas Laborde,French,Male,1886,1941
15688,Pierre Falké,French,Male,1884,1947
16189,Kay Sage,American,Female,1898,1963
16212,Nancy Holt,American,Female,1938,2014
16292,Philip L. Goodwin,American,Male,1885,1958
16479,Katherine S. Dreier,American,Female,1877,1952
16605,Coleen Fitzgibbon,American,Female,1950,0
16790,Anton Giulio Bragaglia,Italian,Male,1890,1960
16811,Ueda Sōkyū,Japanese,Male,1900,1968
17416,Shirley C. Burden,American,Male,1908,1989
17495,Jon Hendricks,American,Male,1939,0
17572,Rolf Petersen,German,Male,1900,1990
17697,Wayne Miller,American,Male,1918,2013
17816,Richard Benson,American,Male,1943,2017
18094,Robert Storr,American,Male,1949,0
18130,Paul A. McDonough,American,Male,1941,0
18151,"Robert F. Sheehan, 3rd",American,Male,1922,1969
18214,Earle Brown,American,Male,1926,2002
18539,Hannah Wilke,American,Female,1940,1993
18543,Bernardo Bertolucci,Italian,Male,1940,0
18544,Diane von Furstenberg,American,Female,1946,0
18700,K. H. Hödicke,German,Male,1938,0
18701,Arthur Köpcke,German,Male,1928,1977
18844,Ernst Caramelle,Austrian,Male,1952,0
18963,John Wilson,American,Male,1922,2015
18996,Jürgen Klauke,German,Male,1943,0
19075,Rudi Molacek,Austrian,Male,1948,0
19163,Michael Krebber,German,Male,1954,0
19194,Hans Danuser,Swiss,Male,1953,0
19238,Tim Rollins,American,Male,1955,2017
19497,Forrest Myers,American,Male,1941,0
19510,Winston Roeth,American,Male,1945,0
19572,Nicole Eisenman,American,Female,1965,0
19660,Annette Rosado,American,Female,1972,0
19661,José Parissi,American,Male,1968,0
19662,George Garces,American,Male,1972,0
19664,Angel Abreu,American,Male,1974,0
19667,Joseph De Pace,American,Male,1954,0
19862,David Shrigley,British,Male,1968,0
19882,Hans Weigand,Austrian,Male,1954,0
19962,Hans-Ulrich Obrist,Swiss,Male,1968,0
20080,Robert Blackburn,American,Male,1920,2003
20354,Alfredo Boulton,Venezuelan,Male,1908,1995
20631,Larry Mantello,American,Male,1964,0
20749,Paul E. Hultberg,American,Male,1922,2005
20769,René Block,German,Male,1942,0
21199,AA Bronson,Canadian,Male,1946,0
21325,Michael Baldwin,British,Male,1945,0
21398,George Maciunas,American,Male,1931,1978
21439,Issey Miyake,Japanese,Male,1938,0
21446,Jack Pierson,American,Male,1960,0
21447,Jim Hodges,American,Male,1957,0
21940,Kazuo Nakamura,Canadian,Male,1926,2002
22284,Masayuki Nagare,Japanese,Male,1923,0
22436,Natsuyuki Nakanishi,Japanese,Male,1935,2016
22479,Ennio Chiggio,Italian,Male,1937,0
22481,Manfredo Massironi,Italian,Male,1937,2011
22547,Roger Riche,French,Male,1930,0
22557,Brian Alexander,American,Male,1963,0
22564,Teppo Asikainen,Finnish,Male,1968,0
22566,Luigi Baroli,Italian,Male,1951,0
22568,Ayse Birsel,Turkish,Female,1964,0
22569,Nick Butler,British,Male,1942,0
22571,matali crasset,French,Female,1965,0
22574,Markus Nevalainen,Finnish,Male,1970,0
22576,Rick Galezowski,Canadian,Male,1954,0
22577,Kari Sivonen,Finnish,Female,1969,0
22579,Jens Risom,American,Male,1916,2016
22580,Fritz Haller,Swiss,Male,1924,0
22582,Sam Hecht,British,Male,1969,0
22583,Chris Chapman,British,Male,1964,0
22584,David Sandbach,British,Male,1963,0
22588,Jay Kyu Lee,Korean,Male,1964,0
22591,Hajime Sorayama,Japanese,Male,1947,0
22592,Albert Nagele,American,Male,1935,0
22594,Kimberly J. Holden,American,Female,1966,0
22595,Gregg A. Pasquarelli,American,Male,1965,0
22596,Maarten Van Severen,Belgian,Male,1956,2005
22598,Christopher R. Sharples,American,Male,1963,0
22617,Hani Rashid,Canadian,Male,1958,0
22618,Lise Anne Couture,Canadian,Female,1959,0
22621,Emil Roth,Swiss,Male,1896,1980
22630,Marvin E. Newman,American,Male,1927,0
22631,Hiroji Yamada,Japanese,Male,1906,0
22669,Franz Ackermann,German,Male,1963,0
22672,Ingrid Calame,American,Female,1968,0
22676,Hendrik Van Keppel,American,Male,1914,1985
22677,Taylor Green,American,Male,1914,1995
22683,Iran do Espírito Santo,Brazilian,Male,1963,0
22697,Brad Kahlhamer,American,Male,1956,0
22701,Olga De Amaral,Colombian,Female,1932,0
22715,Laura Owens,American,Female,1970,0
22719,Manfred Pernice,German,Male,1963,0
22722,Alessandro Pessoli,Italian,Male,1963,0
22724,Shirazeh Houshiary,British,Female,1955,0
22737,Dan Asher,American,Male,1947,2010
22738,Nancy Haynes,American,Female,1947,0
22739,David Jeffrey,American,Male,1956,0
22740,Linda Lynch,American,Female,1958,0
22744,Bruno Rousselot,French,Male,1957,0
22747,Mark Sheinkman,American,Male,1963,0
22750,Juul Kraijer,Dutch,Male,1970,0
22751,Chris Finley,American,Male,1971,0
22800,Hermann Finsterlin,German,Male,1887,1973
22825,Art Zaaijer,Dutch,Male,1958,0
22826,Xaveer de Geijter,Belgian,Male,1957,0
22827,Georges Heinz,French,Male,1959,0
22828,Heike Lohmann,German,Female,1960,0
22829,Alex Wall,American,Male,1948,0
22830,Christophe Cornubert,American,Male,1963,0
22831,Ramon Klein,American,Male,1957,0
22836,Gro Bonesmo,Norwegian,Female,1963,0
22837,Julien Monfort,French,Male,1968,0
22838,Yo Yamagata,Japanese,Male,1962,0
22839,Jeanne Gang,American,Female,1964,0
22840,Chris Dondorp,Dutch,Male,1970,0
22848,Mark Wamble,American,Male,1959,0
22870,Laure Albin-Guillot,French,Female,1878,1962
22884,Andrew Zago,American,Male,1958,0
22891,Lucio Costa,Brazilian,Male,1902,1998
22893,Jorge Machado Moreira,Brazilian,Male,1904,1992
22894,Affonso Eduardo Reidy,Brazilian,Male,1909,1964
22897,Kevin Roche,American,Male,1922,2019
22898,John Dinkeloo,American,Male,1918,1981
22899,Paul Schweikher,American,Male,1903,1997
22934,Mark Mills,American,Male,1939,2010
22935,Matthew Ritchie,British,Male,1964,0
22936,Darren Almond,British,Male,1971,0
22938,Jørn Utzon,Danish,Male,1918,2008
22939,Jim Lambie,Scottish,Male,1964,0
22941,Acharya Vyakul,Indian,Male,1930,2000
22945,William Sharples,American,Male,1963,0
22950,Max Lenz,Swiss,Male,1918,0
22953,George Krikorian,American,Male,1914,1977
22955,David Walter Beck,American,Male,1915,2001
22971,Laylah Ali,American,Female,1968,0
22972,Davor Vrankic,Croatian,Male,1965,0
22975,Klaus Oberer,Swiss,Male,1937,0
22980,Mark Lombardi,American,Male,1951,2000
22982,Eugen Kirchner,German,Male,1865,1938
22983,Tacita Dean,British,Female,1965,0
22989,William H. Johnson,American,Male,1901,1970
22997,Ibrahim Miranda,Cuban,Male,1969,0
22999,Sarah Morris,American,Female,1967,0
23005,James Siena,American,Male,1957,0
23007,Jessica Stockholder,American,Female,1959,0
23016,Ken Lum,Canadian,Male,1956,0
23025,Barbara Ambrosz,Austrian,Female,1972,0
23028,Tibor Kalman,American,Male,1949,1999
23052,Anthony Maglica,American,Male,1930,0
23055,Carl Hugo Pott,German,Male,1906,1985
23251,Thomas Leeser,German,Male,1952,0
23253,Preston Scott Cohen,American,Male,1961,0
23257,Michael Maltzan,American,Male,1959,0
23260,Caroline Bos,Dutch,Female,1959,0
23262,Ronan Bouroullec,French,Male,1971,0
23263,Erwan Bouroullec,French,Male,1976,0
23264,Claudy Jongstra,Dutch,Female,1963,0
23267,Yuh Okano,Japanese,Male,1965,0
23270,Henk Stallinga,Dutch,Male,1962,0
23346,Spencer Silver,American,Male,1941,0
23362,Alfred Willimann,Swiss,Male,1900,1957
23377,Lev Zak,Russian,Male,1892,1980
23392,Karin Apollonia Müller,German,Female,1963,0
23402,Craigie Horsfield,British,Male,1949,0
23413,Aristarkh Lentulov,Russian,Male,1882,1943
23416,Jose Burges,American,Male,1971,0
23417,Robert Delgado,American,Male,1971,0
23418,Richard Lulo,American,Male,1971,1988
23419,Nelson Montes,American,Male,1972,0
23420,Carlos Rivera,American,Male,1971,0
23421,Christina Ramberg,American,Female,1946,1995
23426,Elsa Fischer-Treyden,German,Female,1901,1995
23427,Margret Hildebrand,German,Female,1917,1998
23439,Lev Bruni,Russian,Male,1894,1947
23504,Vladimir Kozlinskii,Russian,Male,1891,1967
23519,Vasily Ermilov,Russian,Male,1894,1968
23522,Mane-Katz,Ukrainian,Male,1894,1962
23528,Lado Gudiashvili,Georgian,Male,1896,1980
23633,Georgii Echeistov,Russian,Male,1897,1946
23706,Il'ia Chashnik,Russian,Male,1902,1929
23811,Aleksei Kravchenko,Russian,Male,1889,1940
23842,Mykhailo Semenko,Ukrainian,Male,1892,1937
23881,Viola Gråsten,Swedish,Female,1910,1994
23893,Ignatii Nivinskii,Russian,Male,1881,1933
23922,Samuil Adlivankin,Russian,Male,1897,1966
23931,B. Efimov,Russian,Male,1900,2008
23932,Boris Ender,Russian,Male,1893,1960
23943,Ruvim Mazel,Russian,Male,1890,1964
23956,Nikolai Sokolov,Russian,Male,1903,2000
23962,John Shaw Smith,Irish,Male,1811,1873
23990,Evgenii Belukha,Russian,Male,1889,1943
24018,Alexander Liubimov,Russian,Male,1879,1955
24029,Il'ia Mashkov,Russian,Female,1881,1944
24165,Dmitrii Moor,Russian,Male,1883,1946
24168,Ottomar Anschütz,German,Male,1846,1907
24211,Anatol' Petryts'kyi,Ukrainian,Male,1895,1964
24257,Evgeniia Evenbakh,Russian,Female,1889,1981
24316,Viktor Nikolaevich Deni,Russian,Male,1893,1946
24341,Ivan Leonidov,Russian,Male,1902,1959
24376,Marianne Breslauer,German,Female,1909,2001
24385,Aleksandr Deineka,Russian,Male,1899,1969
24394,Aurel Bauh,French,Male,1900,1964
24396,Lotte (Charlotte) Beese,German,Female,1903,1988
24413,Karl Blossfeldt,German,Male,1865,1932
24414,Théo Blanc,French,Male,1891,1985
24425,Jacques-André Boiffard,French,Male,1902,1961
24427,Edmund Collein,German,Male,1906,1992
